repoName,id,title,url,lockReason,timelineCount,labels,fixUrl,fixUrlCount,tf_idf
OpenBB-finance/OpenBBTerminal,I_kwDOE0FU_s5VI1JA,[Improve] SDK `openbb.stocks.load`: use YYYY-MM-DD instead of datetime for start and end,https://github.com/OpenBB-finance/OpenBBTerminal/issues/3160,,7,['enhancement'],https://github.com/OpenBB-finance/OpenBBTerminal/pull/3296,2,0.19979771484442868
OpenBB-finance/OpenBBTerminal,I_kwDOE0FU_s5UAM7S,"[Bug]dashboards/stock TypeError: Invalid comparison between dtype=datetime64[ns, America/New_York] and datetime",https://github.com/OpenBB-finance/OpenBBTerminal/issues/2839,,7,"['bug', 'dashboards', 'help-wanted']",https://github.com/OpenBB-finance/OpenBBTerminal/pull/2838,3,0.0
OpenBB-finance/OpenBBTerminal,I_kwDOE0FU_s5ESKGz,"[Bug] Timezone having a ""/"" it's an issue",https://github.com/OpenBB-finance/OpenBBTerminal/issues/1404,,12,['bug'],https://github.com/OpenBB-finance/OpenBBTerminal/pull/1566,1,0.0
avgupta456/github-trends,I_kwDOEzilVM4_ggzX,Add Timezone option to Swarm Plots,https://github.com/avgupta456/github-trends/issues/134,,7,['frontend'],https://github.com/avgupta456/github-trends/pull/138,1,0.0
RobertCraigie/prisma-client-py,I_kwDOEy9Qfc4_6ll9,Time parameters should accept `datetime.timedelta` instead of `int`,https://github.com/RobertCraigie/prisma-client-py/issues/167,,12,"['kind/improvement', 'good first issue', 'level/beginner', 'priority/low']",https://github.com/RobertCraigie/prisma-client-py/pull/378,3,0.0
RobertCraigie/prisma-client-py,I_kwDOEy9Qfc4-9z1t,DateTime precision loss leads to records being unable to be found,https://github.com/RobertCraigie/prisma-client-py/issues/129,,10,"['bug/2-confirmed', 'kind/bug']",https://github.com/RobertCraigie/prisma-client-py/pull/162,2,0.0
almarklein/timetagger,I_kwDOE2c-Os5RvNxn,Not using timezone supplied by system,https://github.com/almarklein/timetagger/issues/254,,6,['bug'],https://github.com/almarklein/timetagger/pull/255,2,0.27433218080108146
interactions-py/interactions.py,I_kwDOExs4xM6A-1JM,[BUG] interactions.SlashContext.expired: TypeError: can't compare offset-naive and offset-aware datetimes,https://github.com/interactions-py/interactions.py/issues/1623,,3,['bug'],https://github.com/interactions-py/interactions.py/pull/1624,1,0.0
ansible/ansible-navigator,I_kwDOExOc3c5FYRb-,playbook-artifact file name with OS timezone-based time,https://github.com/ansible/ansible-navigator/issues/1069,,11,"['enhancement', 'new']",https://github.com/ansible/ansible-navigator/pull/1078,6,0.0
dcaribou/transfermarkt-datasets,I_kwDOE1kREM5wmRke,Out of bounds nanosecond timestamp,https://github.com/dcaribou/transfermarkt-datasets/issues/194,,4,"['bug', 'dataset']",https://github.com/dcaribou/transfermarkt-datasets/pull/196,2,0.0
inonoob/pirowflo,MDU6SXNzdWU3Nzg0Mjg1OTY=,Elapsed time not working,https://github.com/inonoob/pirowflo/issues/1,,7,['bug'],https://github.com/tlaufkoetter/pirowflo/commit/cdd495749e3fa14ef8bcb1c6ea5a3ec7bf9e9d9e,1,0.0
FlexMeasures/flexmeasures,I_kwDOEvw9Ic5bkfFJ,Datetime column sorting not working on users page,https://github.com/FlexMeasures/flexmeasures/issues/585,,5,"['good first issue', 'UI']",https://github.com/FlexMeasures/flexmeasures/pull/634,2,0.0
FlexMeasures/flexmeasures,I_kwDOEvw9Ic5SVF82,Import data with local datetimes,https://github.com/FlexMeasures/flexmeasures/issues/507,,5,"['Data', 'CLI']",https://github.com/FlexMeasures/flexmeasures/pull/521,2,0.0
FlexMeasures/flexmeasures,I_kwDOEvw9Ic476LbO,Non-UTC default timezone for new users,https://github.com/FlexMeasures/flexmeasures/issues/189,,8,['CLI'],https://github.com/FlexMeasures/flexmeasures/commit/d6df6d6595e81f3e7c380daefb9b53b770f8df0e,5,0.0
jcrist/msgspec,I_kwDOE9hz385vUv3w,Add support for timezone without colon (similar to datetime),https://github.com/jcrist/msgspec/issues/537,,3,[],https://github.com/jcrist/msgspec/pull/539,2,0.0
jcrist/msgspec,I_kwDOE9hz385kELGK,Retain timezone offset for datetime,https://github.com/jcrist/msgspec/issues/384,,7,[],https://github.com/jcrist/msgspec/pull/391,2,0.353568656555533
jcrist/msgspec,I_kwDOE9hz385pUtDm,Support float -> datetime,https://github.com/jcrist/msgspec/issues/448,,18,[],https://github.com/jcrist/msgspec/pull/452,2,0.31763491271394284
jcrist/msgspec,I_kwDOE9hz385bJw7T,Support serialization of datetime.timedelta,https://github.com/jcrist/msgspec/issues/260,,5,[],https://github.com/jcrist/msgspec/pull/475,2,0.20817905704982936
jcrist/msgspec,I_kwDOE9hz385vJ3OF,JSON encoder does not respect ZoneInfo (the IANA time zone database) when encoding datetime objects.,https://github.com/jcrist/msgspec/issues/533,,3,[],https://github.com/jcrist/msgspec/pull/534,2,0.0
jcrist/msgspec,I_kwDOE9hz385mItaE,"Fatal Python error: none_dealloc (Struct, datetime)",https://github.com/jcrist/msgspec/issues/408,,5,[],https://github.com/jcrist/msgspec/pull/409,2,0.0
jcrist/msgspec,I_kwDOE9hz385TlYNs,Feature request: Ignore nanoseconds in datetime strings,https://github.com/jcrist/msgspec/issues/200,,7,[],https://github.com/jcrist/msgspec/pull/201,2,0.05100439776042737
jcrist/msgspec,I_kwDOE9hz385Xzifp,Expand `datetime` support,https://github.com/jcrist/msgspec/issues/220,,19,[],https://github.com/jcrist/msgspec/pull/221,4,0.43135875423309894
jcrist/msgspec,I_kwDOE9hz385OUmnr,Can't use enc_hook to fix naive datetimes,https://github.com/jcrist/msgspec/issues/152,,5,[],https://github.com/jcrist/msgspec/pull/163,2,0.2916559217218556
jcrist/msgspec,MDU6SXNzdWU4MDkwMTI3Nzk=,Add support for datetime objects,https://github.com/jcrist/msgspec/issues/1,,3,[],https://github.com/jcrist/msgspec/pull/36,2,0.2283402455364899
Tkd-Alex/Twitch-Channel-Points-Miner-v2,MDU6SXNzdWU4MTQ2OTUxNzc=,option to customize timezone in reports,https://github.com/Tkd-Alex/Twitch-Channel-Points-Miner-v2/issues/90,,9,['enhancement'],https://github.com/Tkd-Alex/Twitch-Channel-Points-Miner-v2/pull/96,1,0.3618797532164564
ApeWorX/ape,I_kwDOE3sws85CftC4,General: add functionality to convert datetime object to timestamp,https://github.com/ApeWorX/ape/issues/436,,10,['category: feature'],https://github.com/ApeWorX/ape/pull/441,1,0.6072638623695785
BeanieODM/beanie,I_kwDOFF2UXM5JswCw,Custom encoders encode `datetime.datetime` as `datetime.date` encoder.,https://github.com/BeanieODM/beanie/issues/271,,6,['Stale'],https://github.com/BeanieODM/beanie/pull/164,1,0.2371439851386055
BeanieODM/beanie,I_kwDOFF2UXM5EO63d,Error: Cannot insert datetime.date - 'datetime.date' object is not iterable,https://github.com/BeanieODM/beanie/issues/209,,11,[],https://github.com/BeanieODM/beanie/pull/164,1,0.28473961788014435
nautobot/nautobot,I_kwDOFEucDc589d1b,[Django 4] Investigate unittest failures related to timezone changes,https://github.com/nautobot/nautobot/issues/5160,RESOLVED,10,['type: housekeeping'],https://github.com/nautobot/nautobot/commit/0185be7f2bb521a6da6d5a2edd8870bbb989415c,3,0.0
qdrant/qdrant-client,I_kwDOFBosQs6A8hMy,Datetime timezone parsing inconsistency,https://github.com/qdrant/qdrant-client/issues/511,,7,"['bug', 'good first issue']",https://github.com/qdrant/qdrant-client/pull/491,2,0.0
qdrant/qdrant-client,I_kwDOFBosQs6B8FH_,Datetime inconsistency between Qdrant local and remote,https://github.com/qdrant/qdrant-client/issues/532,,7,['bug'],https://github.com/deepset-ai/haystack-core-integrations/pull/570,1,0.0
krahabb/meross_lan,I_kwDOFFrg3s6A73dm,"Error while creating timezone info for ""AEST""",https://github.com/krahabb/meross_lan/issues/402,,11,"['bug', 'fixed']",https://github.com/krahabb/meross_lan/commit/aa566044d2906e68c7cb93ce14ca7b7a657465e4,2,0.18930788721918096
krahabb/meross_lan,I_kwDOFFrg3s47ogSS,Once timezone is set it cannot be cleared + antiquated pytz,https://github.com/krahabb/meross_lan/issues/84,,19,"['enhancement', 'fixed']",https://github.com/krahabb/meross_lan/commit/c40139ed843c065aa41b5c61d3b15de663ca0b6e,2,0.1313112911487503
ethyca/fides,I_kwDOFAiC485fPE26,Date strings are incorrectly returned as datetime objects after being stored and retrieved from Redis cache,https://github.com/ethyca/fides/issues/2691,,4,['bug'],https://github.com/ethyca/fides/pull/2695,2,0.0
long2ice/asyncmy,I_kwDOFBICC8489T2F,Issue #18. Cannot save date.datetime field sql date / SQLAlchemy  is still broken - closed but not fixed,https://github.com/long2ice/asyncmy/issues/20,,5,[],https://github.com/long2ice/asyncmy/commit/57712dfa5fd0ed2fb150ad8c9c4c0cb4afdf7604,1,0.0
sqlalchemy/sqlalchemy2-stubs,MDU6SXNzdWU4NzIzMTYxMzM=,Datetime desc in Index results in arg-type error,https://github.com/sqlalchemy/sqlalchemy2-stubs/issues/82,,11,['bug'],https://github.com/sqlalchemy/sqlalchemy2-stubs/pull/108,2,0.0
tobymao/sqlglot,I_kwDOFLMIJc58WjE8,Support for timezone conversion functions between Spark and Trino/Presto dialects,https://github.com/tobymao/sqlglot/issues/2846,,18,[],https://github.com/tobymao/sqlglot/pull/2861,3,0.035885795582648164
tobymao/sqlglot,I_kwDOFLMIJc5xP_kJ,Support Sqlite datetime functions,https://github.com/tobymao/sqlglot/issues/2252,,8,[],https://github.com/tobymao/sqlglot/pull/2255,2,0.07607158907038572
tobymao/sqlglot,I_kwDOFLMIJc5fzI4Q,sqlglot seems to be incorrectly parsing Snowflake datetime functions,https://github.com/tobymao/sqlglot/issues/1241,,4,[],https://github.com/tobymao/sqlglot/commit/af0516f43a2074b3fc7d65091761f731c1c63e9b,1,0.2963607640281565
tobymao/sqlglot,I_kwDOFLMIJc5eLJw1,Aws Redshift Datepart names for datetime functions are not recognized in qualify_columns optimization,https://github.com/tobymao/sqlglot/issues/1148,,4,[],https://github.com/tobymao/sqlglot/commit/bafd5f1341aa987054ebae8b657e2f8180c8e869,1,0.0
tobymao/sqlglot,I_kwDOFLMIJc5SQcRn,Transpile: sqlglot -> postgres doesn't correctly remap DATETIME column type,https://github.com/tobymao/sqlglot/issues/463,,2,[],https://github.com/tobymao/sqlglot/commit/e359fefdce93e32c807057a0138a5a05115f9114,2,0.0
tobymao/sqlglot,I_kwDOFLMIJc5N1NH_,Ambiguous column error: CURRENT_DATETIME in COALESCE,https://github.com/tobymao/sqlglot/issues/226,,3,[],https://github.com/tobymao/sqlglot/commit/e604fe6d8258c73b511159a953bb130c65b608cc,1,0.0
tobymao/sqlglot,I_kwDOFLMIJc5Naxd8,"Add support for DATE_TRUNC, TIME_TRUNC, DATETIME_TRUNC, TIMESTAMP_TRUNC",https://github.com/tobymao/sqlglot/issues/200,,13,[],https://github.com/tobymao/sqlglot/commit/ac6388cc2083479e791c51b288001e2c299b1c1f,3,0.23508617814716395
mathesar-foundation/mathesar,I_kwDOFMoYI85peOw1,`Distinct list` results in raw date_time format when applied on `Datetime with timezone` columns.,https://github.com/mathesar-foundation/mathesar/issues/2966,,18,"['type: bug', 'work: frontend', 'ready']",https://github.com/mathesar-foundation/mathesar/pull/3325,2,0.0
swar/Swar-Chia-Plot-Manager,MDU6SXNzdWU4NzU4MDAzNTg=,Viewer elapsed time incorrect if plot takes more than a day,https://github.com/swar/Swar-Chia-Plot-Manager/issues/95,,3,[],https://github.com/swar/Swar-Chia-Plot-Manager/pull/190,1,0.0
knadh/tg-archive,I_kwDOFMTkx85eJbFT,add timezone in building progress,https://github.com/knadh/tg-archive/issues/94,,27,['enhancement'],https://github.com/knadh/tg-archive/pull/95,3,0.10498220680765462
tournesol-app/tournesol,I_kwDOFOkCFs5H8mJL,[back] Youtube Metadata should save full datetime,https://github.com/tournesol-app/tournesol/issues/818,,23,['Backend'],https://github.com/tournesol-app/tournesol/pull/814,3,0.0
linkml/linkml,MDU6SXNzdWU5MzUzNDE0MDI=,bad xsd:dateTime format,https://github.com/linkml/linkml/issues/253,,29,['good first issue'],https://github.com/linkml/linkml/pull/431,3,0.2005608366343525
linkml/linkml,MDU6SXNzdWU4NDE0MjMxNzE=,xsd:dateTime values in ttl are invalid,https://github.com/linkml/linkml/issues/89,,12,[],https://github.com/linkml/linkml/pull/400,3,0.0
stac-utils/pystac-client,I_kwDOFIDg985_8azE,search result depends on datetime format,https://github.com/stac-utils/pystac-client/issues/644,,18,[],https://github.com/stac-utils/pystac-client/pull/686,2,0.4692333609566932
stac-utils/pystac-client,I_kwDOFIDg985W6m15,issues with datetime open interval validation,https://github.com/stac-utils/pystac-client/issues/357,,3,['bug'],https://github.com/stac-utils/pystac-client/pull/363,2,0.0
stac-utils/pystac-client,MDU6SXNzdWU5ODM3MzI5MTk=,Bug in ItemSearch._format_datetime giving wrong date,https://github.com/stac-utils/pystac-client/issues/91,,8,[],https://github.com/stac-utils/pystac-client/pull/92,1,0.09662979051584289
stac-utils/pystac-client,MDU6SXNzdWU5MDk2NTYxMjk=,Search datetime parameter allows invalid RFC3339 datetimes,https://github.com/stac-utils/pystac-client/issues/57,,6,[],https://github.com/stac-utils/pystac-client/pull/59,2,0.16581578287546386
stac-utils/pystac-client,MDU6SXNzdWU4NTcyOTE2ODY=,Expand partial datetimes when querying,https://github.com/stac-utils/pystac-client/issues/29,,8,[],https://github.com/stac-utils/pystac-client/pull/33,2,0.06839933632427073
xarray-contrib/flox,I_kwDOFO3zIc5JxPQF,"reduction on cftime object arrays, datetime arrays",https://github.com/xarray-contrib/flox/issues/101,,6,[],https://github.com/xarray-contrib/flox/commit/fc09b3050ed0053052c7204b641d80b433095710,3,0.0
thingsapi/things.py,I_kwDOFOZN4c6BzPyI,timezone of completed tasks not taken into account,https://github.com/thingsapi/things.py/issues/117,,27,[],https://github.com/thingsapi/things.py/pull/118,4,0.21729305980751423
argilla-io/argilla,I_kwDOFZtTSs5x9Aks,[FEATURE] add `datetime` to `ResponseSchema`,https://github.com/argilla-io/argilla/issues/3820,,14,['type: enhancement'],https://github.com/argilla-io/argilla/pull/3822,3,0.0
argilla-io/argilla,I_kwDOFZtTSs5aYMz6,add additional documentation datetime queries,https://github.com/argilla-io/argilla/issues/2119,,6,"['type: documentation', 'type: enhancement']",https://github.com/argilla-io/argilla/pull/2120,2,0.0
Tracardi/tracardi,I_kwDOFRkfJ85L52VA,Relative datetime range filter is not used when using the filter field,https://github.com/Tracardi/tracardi/issues/512,,8,['bug'],https://github.com/Tracardi/tracardi/pull/513,1,0.17125518415236743
Tracardi/tracardi,I_kwDOFRkfJ84_0GYj,Fix CONDITION parser - datetime handling,https://github.com/Tracardi/tracardi/issues/251,,6,[],https://github.com/Tracardi/tracardi/commit/3d42292ef559a430e8257eed4b77ec3d2de394f3,1,0.0
juftin/camply,I_kwDOFWYml85cv307,Inadvertent Object Conversion: datetime.datetime <-> pd.Timestamp,https://github.com/juftin/camply/issues/192,,5,"['bug', 'triage']",https://github.com/juftin/camply/pull/197,2,0.0
Hyundai-Kia-Connect/kia_uvo,I_kwDOFT4DXc53NMEU,Influxdb: TypeError: '<' not supported between instances of 'datetime.date' and 'str',https://github.com/Hyundai-Kia-Connect/kia_uvo/issues/755,,40,[],https://github.com/Hyundai-Kia-Connect/kia_uvo/pull/756,1,0.026291796546789377
divanov11/mumbleapi,MDU6SXNzdWU4NjkwODM4OTM=,Datetime library import Error,https://github.com/divanov11/mumbleapi/issues/31,,14,['bug'],https://github.com/divanov11/mumbleapi/pull/32,1,0.0
zauberzeug/nicegui,I_kwDOFcVGh86Ce9Ek,`ui.table.from_pandas` fails for datetimes with timezones,https://github.com/zauberzeug/nicegui/issues/2706,,7,['bug'],https://github.com/zauberzeug/nicegui/commit/1911455622d537a22b16778f2b7d244d526f125c,2,0.0
chaos-genius/chaos_genius,I_kwDOFiGJes5L1OGe,[BUG] No Error Shown in KPI Validation when datetime column is unparseable string.,https://github.com/chaos-genius/chaos_genius/issues/991,,8,['🐛 bug'],https://github.com/chaos-genius/chaos_genius/commit/886b236d08d81201adade93365419236358413e9,3,0.0
chaos-genius/chaos_genius,I_kwDOFiGJes5FRgpe,# [FEAT] Support for Timezone Aware Data,https://github.com/chaos-genius/chaos_genius/issues/794,,15,"['✨ enhancement', '🛠️ backend']",https://github.com/chaos-genius/chaos_genius/commit/a875baa09873a47e009ad76851dc7cf7d98751c1,4,0.0
chaos-genius/chaos_genius,I_kwDOFiGJes49BgtV,Add Day Of Week to Datetime in Anomaly Chart Tooltip,https://github.com/chaos-genius/chaos_genius/issues/305,,4,"['✨ enhancement', '🖥️ frontend']",https://github.com/chaos-genius/chaos_genius/commit/2c00396dafac3c814eb19485debd5bca42b96f02,1,0.0
hukkin/tomli,I_kwDOFhcp3c5AJpIp,Custom `datetime` parsers?,https://github.com/hukkin/tomli/issues/150,,4,['enhancement'],https://github.com/hukkin/tomli/pull/151,1,0.19020658945196675
mikekeith52/scalecast,I_kwDOFsWqC85kleFO,PDEP datetime warnings.,https://github.com/mikekeith52/scalecast/issues/39,,3,[],https://github.com/mikekeith52/scalecast/commit/8afa68b2229bae07c1ed146ec34a34af0ef848e9,1,0.04439949218765082
RSSerpent/RSSerpent,MDU6SXNzdWU5ODkwNTYzODk=,Improve datetime handling (timezone aware),https://github.com/RSSerpent/RSSerpent/issues/23,,4,[],https://github.com/RSSerpent/RSSerpent/commit/08c62711d0874c61db1704a50f486c5d71cf13d2,2,0.4485900451807424
theislab/ehrapy,I_kwDOFmm3Xc5CUzGP,MIMIC-III datetime detection not working?,https://github.com/theislab/ehrapy/issues/274,,16,['bug'],https://github.com/theislab/ehrapy/pull/276,2,0.08639901182461782
posit-dev/py-shiny,I_kwDOF0Cyj85s6K1S,ui.update_slider doesn't support datetime objects,https://github.com/posit-dev/py-shiny/issues/648,,5,[],https://github.com/jcheng5/py-shiny/commit/22f89a8e3f11d16b4f2e4f17c2df5e85937617ef,3,0.0
cyberjunky/home-assistant-garmin_connect,I_kwDOFt9MgM5kIIeL,PytzUsageWarning: The zone attribute is specific to pytz's interface; please migrate to a new time zone provider,https://github.com/cyberjunky/home-assistant-garmin_connect/issues/78,,2,[],https://github.com/cyberjunky/home-assistant-garmin_connect/pull/79,2,0.0
yagays/ja-timex,I_kwDOFxg3DM5QpRoM,[Bug] 日付表現で半を含む際のto_datetime()の動作,https://github.com/yagays/ja-timex/issues/84,,8,['bug'],https://github.com/yagays/ja-timex/pull/85,1,0.0
yagays/ja-timex,I_kwDOFxg3DM5EVs3D,[Bug] to_datetime,https://github.com/yagays/ja-timex/issues/75,,3,['bug'],https://github.com/yagays/ja-timex/commit/fd3385a092dae0cd8805bd6252866eaf4fc438cc,1,0.0
Pycord-Development/pycord,I_kwDOF-RLDc5s8zFF,Task repeats a Hundred Billion Times when task's timezone is not UTC,https://github.com/Pycord-Development/pycord/issues/2187,,7,"['unconfirmed bug', 'on hold']",https://github.com/Pycord-Development/pycord/pull/2196,1,0.45742666350619565
nextcord/nextcord,I_kwDOF-Ohjs5oZFZr,datetime.datetime.utcnow is deprecated in Python 3.12,https://github.com/nextcord/nextcord/issues/1062,,12,"['p: medium', 't: refactor']",https://github.com/nextcord/nextcord/pull/1107,3,0.3196763437510859
nextcord/nextcord,I_kwDOF-Ohjs5rAd4i,Let nextcord.utils.format_dt also take a timestamp instead of only datetime,https://github.com/nextcord/nextcord/issues/1085,,13,"['t: enhancement', 'p: low']",https://github.com/nextcord/nextcord/pull/1099,2,0.1319764721908153
nextcord/nextcord,MDU6SXNzdWU5ODY5OTI1ODE=,add discord.Spotify.elapsed,https://github.com/nextcord/nextcord/issues/117,,10,"['t: enhancement', 'ported', 'p: low']",https://github.com/nextcord/nextcord/pull/186,3,0.0
adamchainz/django-upgrade,I_kwDOF97fAs5P-bi9,ModuleNotFoundError: No module named 'datetime.timezone'; 'datetime' is not a package,https://github.com/adamchainz/django-upgrade/issues/172,,10,[],https://github.com/adamchainz/django-upgrade/pull/174,2,0.0
adamchainz/django-upgrade,I_kwDOF97fAs5Hxvhs,Migrate django.utils.timezone.utc to datetime.timezone.utc,https://github.com/adamchainz/django-upgrade/issues/135,,9,[],https://github.com/adamchainz/django-upgrade/pull/169,2,0.07841486111754477
DisnakeDev/disnake,I_kwDOF-MrcM5OgkfU,feat(speedups): use ciso8601 for deserializing datetimes from the gateway,https://github.com/DisnakeDev/disnake/issues/656,,8,"['good first issue', 'feature request']",https://github.com/DisnakeDev/disnake/pull/658,1,0.0
aeturrell/skimpy,I_kwDOF_jRPM5tRyIq,adding support for datetime.date object types,https://github.com/aeturrell/skimpy/issues/480,,6,['enhancement'],https://github.com/aeturrell/skimpy/pull/510,2,0.0
nsidc/earthaccess,I_kwDOF9V-ic51FcMO,dateutil parser breaks search for dates provided in ISO 8601 format by adding timezone offset,https://github.com/nsidc/earthaccess/issues/330,,14,"['bug', 'good first issue']",https://github.com/nsidc/earthaccess/pull/486,4,0.2656418351841132
bhch/django-jsonform,I_kwDOF-Js0s5IHyXc,Provide a template filter for converting iso datetime string to a datetime object,https://github.com/bhch/django-jsonform/issues/32,,2,['enhancement'],https://github.com/bhch/django-jsonform/commit/43969bfbde9b4af0293e9ab0e608ef9f5dc1226d,1,0.0
HandyHat/ha-hildebrandglow-dcc,I_kwDOF7WU6c5jnv5X,Update of pyglowmarkt to 0.5.5 broke ha-hildebrandglow-dcc due to change of timezone handling,https://github.com/HandyHat/ha-hildebrandglow-dcc/issues/330,,50,['bug'],https://github.com/HandyHat/ha-hildebrandglow-dcc/pull/331,3,0.0
rnag/dataclass-wizard,I_kwDOF193Wc49MS67,datetime.timedelta support,https://github.com/rnag/dataclass-wizard/issues/23,,15,[],https://github.com/rnag/dataclass-wizard/pull/24,2,0.2560426566527844
marticliment/ElevenClock,I_kwDOGFQQes5qgL1N,[BUG] Preview for datetime formatting aren't applied to the clock,https://github.com/marticliment/ElevenClock/issues/1210,,8,"['bug', 'ready-to-go']",https://github.com/marticliment/ElevenClock/commit/12b6b3ed0ca5a70fcf0222eb03aee6a9ae3aeafa,2,0.0
time4tea/gopro-dashboard-overlay,I_kwDOGD7-jc5Dc3M0,Add ability to adjust time for timezone,https://github.com/time4tea/gopro-dashboard-overlay/issues/17,,6,['enhancement'],https://github.com/time4tea/gopro-dashboard-overlay/commit/6d57083415fbacad9f7c09c2ca8a7dfa6b411275,1,0.12397325307509194
Technion-Kishony-lab/quibbler,I_kwDOGC3E-M5AjLj0,Allow plt.plot dragging when x or y are datetime,https://github.com/Technion-Kishony-lab/quibbler/issues/274,,5,['bug'],https://github.com/Technion-Kishony-lab/quibbler/commit/c8bc398638cd552f39e9900935bdbbad32e9e59b,1,0.0
dbt-labs/dbt-bigquery,I_kwDOGFlYUM5l5gO6,[ADAP-551] [Bug] Datetime incremental tables scanning more of table than expected,https://github.com/dbt-labs/dbt-bigquery/issues/717,,39,"['bug', 'Stale', 'partitioning']",https://github.com/dbt-labs/dbt-bigquery/pull/993,1,0.14548246698843847
deepchecks/deepchecks,I_kwDOGMsx7s5CRgFn,[BUG] Identifier Leakage is using deprecated columns for datetime and index,https://github.com/deepchecks/deepchecks/issues/721,,10,['bug'],https://github.com/deepchecks/deepchecks/pull/1104,2,0.0
deepchecks/deepchecks,I_kwDOGMsx7s5BF12P,"[BUG] Date Train-Test Leakage displays datetimes as object, should be human readable",https://github.com/deepchecks/deepchecks/issues/409,,6,['bug'],https://github.com/deepchecks/deepchecks/pull/464,2,0.0
deepchecks/deepchecks,I_kwDOGMsx7s5BCloy,pd.Timesatmp and datetime raises TypeError in is_string_column on pd.to_numeric ,https://github.com/deepchecks/deepchecks/issues/374,,4,['bug'],https://github.com/deepchecks/deepchecks/pull/375,1,0.0
argoproj-labs/hera,I_kwDOGKVL_c5ObpMF,remove lock of pytz,https://github.com/argoproj-labs/hera/issues/227,,2,[],https://github.com/argoproj-labs/hera/pull/232,1,0.0
kiorky/croniter,I_kwDOGQ60cc6CuIze,Checking Crontab Execution within a DateTime Range,https://github.com/kiorky/croniter/issues/66,,4,[],https://github.com/kiorky/croniter/pull/67,1,0.0
kiorky/croniter,I_kwDOGQ60cc5rXy-o,datetime.utcnow and datetime.utcfromtimestamp are deprecated in Python 3.12,https://github.com/kiorky/croniter/issues/49,,3,[],https://github.com/kiorky/croniter/pull/52,2,0.0
kiorky/croniter,I_kwDOGQ60cc5D28PO,.next loses timezone info after v0.3.35 and shows wrong value,https://github.com/kiorky/croniter/issues/11,,4,[],https://github.com/kiorky/croniter/commit/1ea781aa1936214088fa6451c5d62537045869dd,1,0.11151500363409973
cyberjunky/3commas-cyber-bots,I_kwDOGNJPP84-wmGv,Timezone,https://github.com/cyberjunky/3commas-cyber-bots/issues/8,,9,[],https://github.com/cyberjunky/3commas-cyber-bots/commit/21a208b9bd299bfd81709bcee5ace561e70bf496,1,0.1502627444900946
google/etils,I_kwDOGKs0TM6LGfc3,"TypeError: int() argument must be a string, a bytes-like object or a real number, not 'datetime.datetime'",https://github.com/google/etils/issues/621,,15,[],https://github.com/ayaka14732/etils/commit/e74f2ced93c3d80c7829f5309b0ed25444cc4f96,15,0.0
hashlookup/hashlookup-forensic-analyser,I_kwDOGJ6DmM49Snyo,Missing dependency declaration of `pytz`,https://github.com/hashlookup/hashlookup-forensic-analyser/issues/5,,4,[],https://github.com/hashlookup/hashlookup-forensic-analyser/commit/beb0563978818957e60a4a946a6cbb53846663ee,1,0.0
predict-idlab/plotly-resampler,I_kwDOGaJzp85lrOUe,tz-aware datetime pd.Series. -> tz information gets lost,https://github.com/predict-idlab/plotly-resampler/issues/210,,10,['bug'],https://github.com/predict-idlab/plotly-resampler/commit/aef42637a2bb95c8a2b8ca9d37d2fef805b23b0c,8,0.0
predict-idlab/plotly-resampler,I_kwDOGaJzp85luiPt,Getting an `AttributeError` from a timezone labeled time series,https://github.com/predict-idlab/plotly-resampler/issues/212,,17,['bug'],https://github.com/predict-idlab/plotly-resampler/commit/02d44015071bc6f210d85b79d33af38b9b79bcbf,4,0.16157690360224358
predict-idlab/plotly-resampler,I_kwDOGaJzp85SPkEf,"pandas plotting back-end = ""plotly"" (and `register_plotly_resampler`) + datetime index working really slow",https://github.com/predict-idlab/plotly-resampler/issues/120,,14,['enhancement'],https://github.com/predict-idlab/plotly-resampler/pull/116,3,0.0
litestar-org/polyfactory,I_kwDOGX53d85khytl,Bug: Unsupported type: <class 'odmantic.bson._datetime'>,https://github.com/litestar-org/polyfactory/issues/192,,5,['bug'],https://github.com/litestar-org/polyfactory/pull/193,2,0.055757501817049866
foxglove/mcap,I_kwDOGZ_ebM6Aub4t,"`mcap cat` start/end filtering is in seconds, but output is in nanoseconds",https://github.com/foxglove/mcap/issues/1067,,5,['bug'],https://github.com/foxglove/mcap/pull/1151,2,0.8337638257274178
Qiskit/qiskit-ibm-runtime,I_kwDOGVTsXc5ws9ch,datetime argument not supported by backend cloud runtime,https://github.com/Qiskit/qiskit-ibm-runtime/issues/1069,,9,['bug'],https://github.com/Qiskit/qiskit-ibm-runtime/pull/1070,2,0.0
XaF/qolsysgw,I_kwDOGc4fzM5aT8zS,Add `last_error` and `last_error_datetime` attributes to partitions,https://github.com/XaF/qolsysgw/issues/56,,3,['enhancement'],https://github.com/XaF/qolsysgw/pull/60,2,0.0
aminalaee/sqladmin,I_kwDOGkZL7c5SKfS4,Support datetime.timedelta field,https://github.com/aminalaee/sqladmin/issues/327,,9,[],https://github.com/aminalaee/sqladmin/pull/438,2,0.5249158194087892
aminalaee/sqladmin,I_kwDOGkZL7c5HOrvk,Ability to choose format of datetimes in list/table view,https://github.com/aminalaee/sqladmin/issues/131,,5,"['enhancement', 'good first issue']",https://github.com/aminalaee/sqladmin/pull/140,2,0.0
