owner_x	name_x	title	url_x	fixUrl	stars	tf_idf	size	grep_results0	grep_results1	grep_results2
python-humanize	humanize	"""27 years from now"" tests fail on platforms with 32-bit `time_t` (y2k38 problem)"	https://github.com/python-humanize/humanize/issues/176	https://github.com/mgorny/humanize/commit/14d9ba9443e26a872c30afcedfae036456cf5010	395	0.4150950735158712	12560.0	1	0	0
googleapis	python-bigquery	"Can't upload data with ""2019-07-08 08:00:00"" datetime format to Google Bigquery with pandas"	https://github.com/googleapis/python-bigquery/issues/56	https://github.com/googleapis/python-bigquery/pull/448	717	0.2523860282868743	12201.0	1	0	0
snowflakedb	snowflake-connector-python	SNOW-1444940: Write to pandas with datetime with timezone has no timezone in the resulting dataframe	https://github.com/snowflakedb/snowflake-connector-python/issues/1952	https://github.com/snowflakedb/snowflake-connector-python/pull/1954	565	0.3875799413168405	12183.0	1	0	1
googleapis	python-bigquery-pandas	Out of bounds nanosecond timestamp: 1-01-01 00:00:00	https://github.com/googleapis/python-bigquery-pandas/issues/365	https://github.com/googleapis/python-bigquery-pandas/pull/427	425	0.265462029752175	12104.0	1	0	0
canonical	cloud-init	tests/unittests/analyze/test_dump.py timestamp format errors on Alpine Linux	https://github.com/canonical/cloud-init/issues/5158	https://github.com/TheRealFalcon/cloud-init/commit/3a5cd0105f3cf2e1492ae51c4f9405e922da437e	2707	0.2573072188946854	11961.0	1	0	0
jasonacox	Powerwall-Dashboard	Month and year data tags not in local timezone	https://github.com/jasonacox/Powerwall-Dashboard/issues/80	https://github.com/jasonacox/Powerwall-Dashboard/commit/fef8f937454bc0ed1c7e778d0640bf698f9714cd	261	0.2510117481185521	11541.0	1	0	0
jasonacox	Powerwall-Dashboard	Month and year data tags not in local timezone	https://github.com/jasonacox/Powerwall-Dashboard/issues/80	https://github.com/jasonacox/Powerwall-Dashboard/pull/81	261	0.2510117481185521	11541.0	1	0	0
snowflakedb	snowflake-connector-python	SNOW-889573: write_pandas incorrectly writes timestamp_tz	https://github.com/snowflakedb/snowflake-connector-python/issues/1687	https://github.com/dvorst/snowflake-connector-python/commit/0dedbeeabfa32e068bec9bd31c80f879d32d967d	565	0.3324224044306743	11241.0	1	0	1
dateutil	dateutil	Test failure: test_tzlocal_offset_equal[GMT-tzoff1] (dateutil 2.8.0)	https://github.com/dateutil/dateutil/issues/918	https://github.com/dateutil/dateutil/pull/928	2266	0.3905171624608797	11087.0	1	0	0
pandas-dev	pandas-stubs	`Series[Timestamp].diff()` should return `Series[Timedelta]`	https://github.com/pandas-dev/pandas-stubs/issues/821	https://github.com/mutricyl/pandas-stubs/commit/b5ebe12f760b837fa1d28c1335e66e95a12d8b54	217	0.2418516067124526	10067.0	1	0	0
ClickHouse	clickhouse-connect	`DateTime64` is cut at seconds value when supplied as a parameter	https://github.com/ClickHouse/clickhouse-connect/issues/212	https://github.com/ClickHouse/clickhouse-connect/pull/334	272	0.2711823627893508	9713.0	1	1	0
morpheus65535	bazarr	ValueError: Timezone offset does not match system offset: -7200 != -10800. Please, check your config files.	https://github.com/morpheus65535/bazarr/issues/641	https://github.com/morpheus65535/bazarr/pull/646	2630	0.2380033368772716	9547.0	1	0	0
danielgtaylor	python-betterproto	Timestamp bad parsing	https://github.com/danielgtaylor/python-betterproto/issues/407	https://github.com/Gobot1234/python-betterproto/commit/193c9137c3af9f4a88aa3f75d56429314243d510	1423	0.4277950100477832	9372.0	1	0	0
electricitymaps	electricitymaps-contrib	Timezones / sunrise / sunset times to give data more context	https://github.com/electricitymaps/electricitymaps-contrib/issues/802	https://github.com/electricitymaps/electricitymaps-contrib/pull/5519	3342	0.2803473494474531	9306.0	1	1	0
dateutil	dateutil	Sensible defaults for tzinfos	https://github.com/dateutil/dateutil/issues/575	https://github.com/dateutil/dateutil/pull/540	2266	0.3373320299707026	9136.0	1	0	0
O365	python-o365	PYTZ removal causes errors in latest release	https://github.com/O365/python-o365/issues/1011	https://github.com/O365/python-o365/pull/1038	1586	0.440306450888961	8747.0	1	0	0
aiidateam	aiida-core	profile setup fails due to invalid timezone	https://github.com/aiidateam/aiida-core/issues/3563	https://github.com/aiidateam/aiida-core/pull/3576	410	0.234137314187477	8697.0	1	0	0
stac-utils	pystac-client	search result depends on datetime format	https://github.com/stac-utils/pystac-client/issues/644	https://github.com/stac-utils/pystac-client/pull/686	146	0.4648592496533811	8577.0	1	0	0
scrapinghub	dateparser	parse() throws exception when it receives a datetime	https://github.com/scrapinghub/dateparser/issues/177	https://github.com/scrapinghub/dateparser/pull/178	2480	0.2600256166968971	8341.0	1	0	0
ansible-collections	community.general	timezone requires tzdata on Alpine Linux	https://github.com/ansible-collections/community.general/issues/3242	https://github.com/ansible-collections/community.general/pull/3876	776	0.2592266536141543	8277.0	1	0	0
unit8co	darts	[BUG] datetime_attribute_timeseries does not create correct hot encoding	https://github.com/unit8co/darts/issues/2219	https://github.com/unit8co/darts/pull/2242	7487	0.2463829082307741	8023.0	1	0	0
ibis-project	ibis	bug: DuckDB `IntervalValue.days` is broken	https://github.com/ibis-project/ibis/issues/7502	https://github.com/ibis-project/ibis/pull/7526	4407	0.2270710611113102	7978.0	1	0	0
holoviz	panel	Error: panel.models.browser.BrowserInfo(_).timezone given invalid value: undefined	https://github.com/holoviz/panel/issues/5570	https://github.com/holoviz/panel/pull/5588	4349	0.2518832238229865	7954.0	1	0	0
matplotlib	mplfinance	Bug Report: Bug on treating timestamp with timezone info	https://github.com/matplotlib/mplfinance/issues/236	https://github.com/matplotlib/mplfinance/pull/297	3440	0.2990305679176905	7791.0	1	0	0
sqlalchemy	sqlalchemy	exception with updates when using onupdate=func.current_timestamp() with Postgres	https://github.com/sqlalchemy/sqlalchemy/issues/275	https://github.com/optuna/optuna/pull/2190	9045	0.3397293570377528	7550.0	1	0	0
ecederstrand	exchangelib	Cannot convert _start_timezone	https://github.com/ecederstrand/exchangelib/issues/273	https://github.com/ecederstrand/exchangelib/commit/89c19dbabff27da4ffaa37bafa20f065a9f97f9c	1140	0.3196137786676858	7194.0	1	0	0
neo4j	neo4j-python-driver	to_clock_time Bottleneck When Writing Relationships With neo4j.time.DateTime Properties to Database 	https://github.com/neo4j/neo4j-python-driver/issues/772	https://github.com/robsdedude/neo4j-python-driver/commit/83d49cb4ec31cce0f3cff60664480aa0c6a9fb2d	877	0.2400396783359826	7020.0	1	0	0
freelawproject	courtlistener	Use datetime instead of date for date_filed field of docket entries	https://github.com/freelawproject/courtlistener/issues/1282	https://github.com/freelawproject/courtlistener/pull/2477	494	0.216035559575399	6983.0	1	0	0
hardbyte	python-can	pcan timestamp issue	https://github.com/hardbyte/python-can/issues/777	https://github.com/hardbyte/python-can/pull/778	1198	0.2741720533482438	6838.0	1	0	0
open-spaced-repetition	fsrs4anki-helper	[Feature Request] the lower limit of fuzz range interval should be larger than previous interval when review.	https://github.com/open-spaced-repetition/fsrs4anki-helper/issues/96	https://github.com/open-spaced-repetition/fsrs4anki-helper/pull/97	170	0.2343890301870052	6773.0	1	0	0
aws	aws-sdk-pandas	Unable to write timestamps to Timestream measure columns	https://github.com/aws/aws-sdk-pandas/issues/1853	https://github.com/aws/aws-sdk-pandas/pull/1881	3834	0.2808442387716083	6745.0	1	0	0
pynamodb	PynamoDB	_fast_parse_utc_date_string fails on pre year 1000	https://github.com/pynamodb/PynamoDB/issues/899	https://github.com/linz/geostore/commit/d8d7bd49bbcc0c08470d5ee7cedb457a718ab064	2391	0.3015916725351156	6724.0	1	0	0
boto	boto3	EC2 RequestSpotFleet ValidFrom / ValidUntil timestamp issue	https://github.com/boto/boto3/issues/714	https://github.com/jantman/awslimitchecker/commit/a15d0b587ff77905605e502e7f96b8e7a9353603	8783	0.3572022391764562	6674.0	1	0	0
postlund	pyatv	Duration traceback / NaN value	https://github.com/postlund/pyatv/issues/364	https://github.com/postlund/pyatv/pull/365	836	0.2128074551638966	6662.0	1	0	0
sentinel-hub	eo-learn	Adding DEMWCSInput to an existing patch overrides the DATA timestamps	https://github.com/sentinel-hub/eo-learn/issues/22	https://github.com/sentinel-hub/eo-learn/pull/24	1085	0.3194892869325844	6521.0	1	0	0
sdispater	pendulum	_get_unix_timezone incorrect timezone parsing on Amazon Linux AMI release 2018.03	https://github.com/sdispater/pendulum/issues/202	https://github.com/lint-ai/pendulum/commit/8a5586afb0d0de6397a1ad1cd269b0c4e1d33696	6109	0.2857111937610733	6454.0	1	0	1
quantumlib	Cirq	Datetime timezone design	https://github.com/quantumlib/Cirq/issues/5301	https://github.com/quantumlib/Cirq/pull/5152	4182	0.2150601717897675	6420.0	1	0	0
googleapis	google-cloud-python	Review the datetime helpers in gcloud._helpers.	https://github.com/googleapis/google-cloud-python/issues/1732	https://github.com/googleapis/google-cloud-python/pull/1691	4704	0.3363890411760052	6330.0	1	0	0
robcarver17	pysystemtrade	Collision between end-of-day and intra-day data	https://github.com/robcarver17/pysystemtrade/issues/381	https://github.com/robcarver17/pysystemtrade/pull/387	2453	0.2335966774495608	6254.0	1	0	0
python-discord	sir-lancebot	.epoch command	https://github.com/python-discord/sir-lancebot/issues/787	https://github.com/python-discord/sir-lancebot/pull/983	238	0.2236815623496952	6143.0	1	1	0
tableau	server-client-python	server.tasks.get() call does not properly handle interval of 24 for daily refresh tasks in Tableau Cloud	https://github.com/tableau/server-client-python/issues/1354	https://github.com/tableau/server-client-python/pull/1355	644	0.2648058748405292	6125.0	1	0	0
pytest-dev	pytest-html	when time < 10ms, the duration will be 0	https://github.com/pytest-dev/pytest-html/issues/566	https://github.com/WangFengtu1996/pytest-html/commit/48982f95bce01c0f0ed09326d8b00078591c98ab	663	0.2458678669799769	6045.0	1	0	0
4n4nd	prometheus-api-client-python	1.8 seconds for ... from prometheus_api_client import PrometheusConnect	https://github.com/4n4nd/prometheus-api-client-python/issues/251	https://github.com/4n4nd/prometheus-api-client-python/pull/255	222	0.287733362740276	6011.0	1	0	0
sqlalchemy	sqlalchemy	MSSQL's DateTimeOffset is a timezoned DateTime, not an interval	https://github.com/sqlalchemy/sqlalchemy/issues/4980	https://github.com/sqlalchemy/sqlalchemy/commit/e345864506346700dc4c21ff21bfc18f2c047831	9045	0.310205487812848	5956.0	1	0	0
ecederstrand	exchangelib	EWSTimeZone errors out on dateutil.tz.UTC and dateutil local time zones	https://github.com/ecederstrand/exchangelib/issues/919	https://github.com/ecederstrand/exchangelib/commit/45da45f9b86bab69036d739d6dfcfce9a244a8e7	1140	0.4233982026315644	5858.0	1	0	0
brutasse	graphite-api	astimezone() cannot be applied to a naive datetime	https://github.com/brutasse/graphite-api/issues/51	https://github.com/Dieterbe/graphite-api/pull/2	494	0.2553346563788117	5826.0	1	0	0
snowflakedb	snowflake-connector-python	SNOW-889806: Timezone is discarded when reading from Parquet files	https://github.com/snowflakedb/snowflake-connector-python/issues/1688	https://github.com/snowflakedb/snowflake-connector-python/pull/1706	565	0.3414021744577384	5799.0	1	0	1
sdispater	pendulum	Can't install pendulum with pip install -t	https://github.com/sdispater/pendulum/issues/20	https://github.com/sdispater/pendulum/pull/22	6109	0.4642691570502839	5763.0	1	0	1
singer-io	singer-python	utils.strftime does not format the year properly	https://github.com/singer-io/singer-python/issues/59	https://github.com/singer-io/singer-python/pull/63	530	0.2322413952223929	5752.0	1	0	0
MontrealCorpusTools	Montreal-Forced-Aligner	[BUG] TextGrid Output gives incorrect `intervals: size` when `includeBlankSpaces == True`	https://github.com/MontrealCorpusTools/Montreal-Forced-Aligner/issues/756	https://github.com/MontrealCorpusTools/Montreal-Forced-Aligner/commit/396121a173b8d1a02ff2d11d12999dc85b3686fa	1237	0.3050896820006066	5722.0	1	0	0
google	slo-generator	🐛 [BUG] - Unit tests for cloud Monitoring backend fail on master outside UTC systems	https://github.com/google/slo-generator/issues/308	https://github.com/google/slo-generator/pull/326	457	0.2242857092629981	5610.0	1	0	0
sqlalchemy	sqlalchemy	"Support for Oracle ""timestamp with local timezone"""	https://github.com/sqlalchemy/sqlalchemy/issues/9086	https://github.com/sqlalchemy/sqlalchemy/commit/a37218a8e0fa03acd0eef2d57e0294cd6e96fa84	9045	0.3957780024914912	5606.0	1	0	0
holoviz	panel	Using pn.DateRangeSlider with datetime.date return param error	https://github.com/holoviz/panel/issues/4566	https://github.com/holoviz/param/pull/733	4349	0.2209897283282075	5588.0	1	0	0
dbt-labs	dbt-bigquery	[ADAP-551] [Bug] Datetime incremental tables scanning more of table than expected	https://github.com/dbt-labs/dbt-bigquery/issues/717	https://github.com/dbt-labs/dbt-bigquery/pull/993	195	0.231841246218536	5578.0	1	0	0
GenericMappingTools	pygmt	GMT_PAD_DEFAULT doesn't exist in libgmt:  Possible upstream GMT_GET_Enum API Change 	https://github.com/GenericMappingTools/pygmt/issues/222	https://github.com/nc5ng/gmt-docker/commit/d8de959a2af4f2f543961701e995515c0b1af347	727	0.2139287488735516	5565.0	1	0	0
mampfes	hacs_waste_collection_schedule	Whittlesea Council dates in HA appear 1 day early	https://github.com/mampfes/hacs_waste_collection_schedule/issues/912	https://github.com/mampfes/hacs_waste_collection_schedule/pull/917	854	0.2407601748368885	5560.0	1	0	0
miracle2k	k8s-snapshots	Alpine breaks `pendulum` package when not passing a  `TZ` env var	https://github.com/miracle2k/k8s-snapshots/issues/83	https://github.com/miracle2k/k8s-snapshots/pull/84	350	0.2371229866348206	5544.0	1	0	1
wlcrs	huawei_solar	[Bug]: Timestamps don't match	https://github.com/wlcrs/huawei_solar/issues/64	https://github.com/wlcrs/huawei-solar-lib/commit/6edd1dd542057b6e12d1189415bd88f0cd66e241	485	0.3657641247564178	5521.0	1	0	0
bigchaindb	bigchaindb	Revisit timestamps?	https://github.com/bigchaindb/bigchaindb/issues/132	https://github.com/bigchaindb/bigchaindb/pull/141	4026	0.2505808322281824	5516.0	1	0	0
gwu-libraries	sfm-ui	Change Timezone from GMT to EST in RabbitMQ	https://github.com/gwu-libraries/sfm-ui/issues/66	https://github.com/gwu-libraries/sfm-ui/pull/76	151	0.2530200935982727	5499.0	1	0	0
googleapis	google-cloud-python	BigQuery: DATETIME columns invalid when uploaded with `load_table_from_dataframe`	https://github.com/googleapis/google-cloud-python/issues/9996	https://github.com/googleapis/google-cloud-python/pull/10028	4704	0.2354507089911251	5437.0	1	0	0
dateutil	dateutil	historical DST values	https://github.com/dateutil/dateutil/issues/878	https://github.com/paperless-ngx/paperless-ngx/pull/6758	2266	0.2613788598868961	5311.0	1	0	0
GoogleCloudPlatform	professional-services-data-validator	validate row: Oracle DATE format doesn't match PostgreSQL TIMESTAMP format	https://github.com/GoogleCloudPlatform/professional-services-data-validator/issues/680	https://github.com/GoogleCloudPlatform/professional-services-data-validator/pull/720	382	0.2300517603932366	5249.0	1	0	0
kubeflow	pipelines	Wrong scheduled time for start date in local timezone	https://github.com/kubeflow/pipelines/issues/3935	https://github.com/kubeflow/pipelines/pull/5027	3482	0.2714782027374233	5206.0	1	0	0
jcrist	msgspec	Support float -> datetime	https://github.com/jcrist/msgspec/issues/448	https://github.com/jcrist/msgspec/pull/452	1972	0.3560096496587728	5133.0	1	0	0
ClickHouse	clickhouse-connect	Incorrect DateTime values on applying timezone	https://github.com/ClickHouse/clickhouse-connect/issues/120	https://github.com/ClickHouse/clickhouse-connect/pull/121	272	0.2316548771113324	5083.0	1	1	0
pytorch	ignite	[Feature Request] Setting # train steps per epoch	https://github.com/pytorch/ignite/issues/226	https://github.com/pytorch/ignite/pull/351	4476	0.4075055885925798	5080.0	1	0	0
xcube-dev	xcube	Avoid using timezone-aware indexers on timezone-naive arrays	https://github.com/xcube-dev/xcube/issues/605	https://github.com/xcube-dev/xcube/commit/2bf1bea484ec33ff121461aa06a2390ebab1465f	177	0.3326370471270875	5068.0	1	0	0
GenericMappingTools	pygmt	Support passing in degrees, minutes, seconds (DMS) geographical coordinates 	https://github.com/GenericMappingTools/pygmt/issues/647	https://github.com/GenericMappingTools/gmt/pull/4849	727	0.2669327897064211	4948.0	1	0	0
electricitymaps	electricitymaps-contrib	"Month names in ""Display data from past"" selector are not abbreviated in Estonian"	https://github.com/electricitymaps/electricitymaps-contrib/issues/4609	https://github.com/Ankitchaudharyy/electricitymaps-contrib/commit/5071541335a51c922184442ef07454164b7a59b3	3342	0.225435999249503	4940.0	1	1	0
googleapis	python-bigquery	to_dataframe fails when fetching timestamp values outside nanosecond bounds	https://github.com/googleapis/python-bigquery/issues/168	https://github.com/googleapis/python-bigquery/pull/209	717	0.263167850154758	4922.0	1	0	0
cockroachdb	django-cockroachdb	Interval math across dst works differently from PostgreSQL (and other databases)	https://github.com/cockroachdb/django-cockroachdb/issues/54	https://github.com/cockroachdb/cockroach/pull/44792	158	0.2829634865742978	4910.0	1	0	0
mie-lab	trackintel	trackintel-postgis connector fails when using mixed timezones	https://github.com/mie-lab/trackintel/issues/249	https://github.com/mie-lab/trackintel/pull/331	192	0.266313143847777	4823.0	1	0	0
sdispater	pendulum	Can't install pendulum unless locale is set to UTF-8	https://github.com/sdispater/pendulum/issues/365	https://github.com/pitthsls/pycounter/commit/304f7d8223628556904e52f3ecd9465ab26ebee2	6109	0.2301605998458536	4811.0	1	0	1
stac-utils	pystac-client	Search datetime parameter allows invalid RFC3339 datetimes	https://github.com/stac-utils/pystac-client/issues/57	https://github.com/stac-utils/pystac-client/pull/59	146	0.2739938725860286	4766.0	1	0	0
pvlib	pvlib-python	"update ""package overview"" to use UTC or localized time only (v0.3.0)"	https://github.com/pvlib/pvlib-python/issues/156	https://github.com/pvlib/pvlib-python/pull/162	1103	0.2109850530305436	4734.0	1	0	0
influxdata	influxdb-client-python	_time is None when setting timezone through DateHelper	https://github.com/influxdata/influxdb-client-python/issues/454	https://github.com/influxdata/influxdb-client-python/pull/456	677	0.2581890845283232	4703.0	1	0	0
ecederstrand	exchangelib	mail item.filter's  datetime_received__gt not work as expected.	https://github.com/ecederstrand/exchangelib/issues/988	https://github.com/ecederstrand/exchangelib/pull/990	1140	0.2676068894573493	4695.0	1	0	0
pandas-dev	pandas-stubs	BUG: Type stubs only support pd.Timedelta, but could (should?) also support datetime.timedelta	https://github.com/pandas-dev/pandas-stubs/issues/838	https://github.com/pandas-dev/pandas-stubs/pull/841	217	0.2999522498306454	4693.0	1	0	0
Altinity	clickhouse-sink-connector	Creating a Table With PRIMARY KEY in MySQL With DATETIME Column Results in a Wrong Precision Value in ClickHouse	https://github.com/Altinity/clickhouse-sink-connector/issues/462	https://github.com/Altinity/clickhouse-sink-connector/pull/464	188	0.2517587917632659	4652.0	1	0	0
CTFd	CTFd	S3 Uploader presigned url timestamp issue	https://github.com/CTFd/CTFd/issues/2431	https://github.com/BrandonIngalls/CTFd/commit/d4e2b5a7edec2fe9123cae24fbf1146b545cfd4f	5394	0.3535450794358914	4572.0	1	0	0
GenericMappingTools	pygmt	pygmt-session [ERROR]: GMT_COMPATIBILITY: Expects values from 6 to 6; reset to 6.	https://github.com/GenericMappingTools/pygmt/issues/428	https://github.com/GenericMappingTools/pygmt/pull/432	727	0.4097987632268074	4564.0	1	0	0
bruxy70	Garbage-Collection	Garbage Collection does not appear to be observing leap year	https://github.com/bruxy70/Garbage-Collection/issues/98	https://github.com/bruxy70/Garbage-Collection/pull/99	374	0.2394587445091174	4488.0	1	0	0
insightindustry	sqlathanor	Another issue deserializing Interval	https://github.com/insightindustry/sqlathanor/issues/80	https://github.com/insightindustry/sqlathanor/commit/c0e526bcecb1b324acff808870aba8d5ce3cb576	111	0.3383306626312382	4483.0	1	0	0
dateutil	dateutil	rrule _until missing timezone info	https://github.com/dateutil/dateutil/issues/620	https://github.com/ryanpetrello/dateutil/commit/5cba12a2fd7a15c9e9e3f6ed0546483348aa5906	2266	0.2298883500987959	4469.0	1	0	0
GoogleCloudPlatform	professional-services-data-validator	validate column: Sum on Oracle and Teradata TIMESTAMP Throws Exception	https://github.com/GoogleCloudPlatform/professional-services-data-validator/issues/762	https://github.com/GoogleCloudPlatform/professional-services-data-validator/pull/941	382	0.2271896679195629	4441.0	1	0	0
nucypher	nucypher	ISO8601 datetime format has a variable length, we expect constant length	https://github.com/nucypher/nucypher/issues/906	https://github.com/cygnusv/nucypher/commit/209b4c43dd5054d1f67093a1d9c423aae138c3f8	691	0.2365147816396585	4423.0	1	0	0
open-telemetry	opentelemetry-python	Allow specifying a timestamp when creating Events	https://github.com/open-telemetry/opentelemetry-python/issues/216	https://github.com/open-telemetry/opentelemetry-python/pull/211	1651	0.2215911768213202	4409.0	1	0	0
pretalx	pretalx	Changed duration of a submission is not exported into new schedule	https://github.com/pretalx/pretalx/issues/587	https://github.com/pretalx/pretalx/commit/fb60409bb6af792b86279482fb36106cbff6d9c1	671	0.2126535307042082	4398.0	1	0	0
ibis-project	ibis	feat(snowflake): support a timezone in `to_timestamp` from a string expression	https://github.com/ibis-project/ibis/issues/6292	https://github.com/ibis-project/ibis/pull/6295	4407	0.2349517967138801	4368.0	1	0	0
TailorDev	Watson	Breaking changes with arrow 1.0.0	https://github.com/TailorDev/Watson/issues/407	https://github.com/veganjay/Watson/commit/e9097c53aadca48d24cf214753613fe22b78fa1b	2402	0.3164261835470124	4367.0	1	1	0
sphinx-doc	sphinx	last_updated variable from sphinx build wrongly assumes UTC timezone	https://github.com/sphinx-doc/sphinx/issues/6527	https://github.com/sphinx-doc/sphinx/pull/6528	6140	0.3590514463501803	4362.0	1	0	0
ecederstrand	exchangelib	Unable to process Amazon WorkMail server timezone data	https://github.com/ecederstrand/exchangelib/issues/1058	https://github.com/cygnus9/exchangelib/commit/66f50cd009b7ece9bc0455b35307512fb0e5b7dd	1140	0.3158666383630231	4356.0	1	0	0
GenericMappingTools	pygmt	test_load_libgmt_with_a_bad_library_path fails with GMT dev versions on Linux and macOS	https://github.com/GenericMappingTools/pygmt/issues/874	https://github.com/GenericMappingTools/pygmt/pull/877	727	0.2754193468769086	4352.0	1	0	0
vega	altair	pyarrow datetime is not supported using altair 5.0	https://github.com/vega/altair/issues/3050	https://github.com/vega/altair/pull/3076	9011	0.2670935804837822	4262.0	1	0	0
rdiff-backup	rdiff-backup	[BUG] Building fails in timezone UTC+3	https://github.com/rdiff-backup/rdiff-backup/issues/902	https://github.com/rdiff-backup/rdiff-backup/commit/359885213284db9c5b14f29829a28440c6325363	1056	0.2307365200125287	4205.0	1	0	0
vacanza	python-holidays	HK holiday , 30 September 2022  (The day following the Chinese Mid-Autumn Festival) problem, day of the Mid-Autumn Festival not a holiday , only (T+1) is the public holiday!	https://github.com/vacanza/python-holidays/issues/778	https://github.com/poshingchu/python-holidays/commit/3c6cb4213b65b247ac5544e91c439ff815d707a6	1375	0.2200027127188487	4204.0	1	0	0
GoogleCloudPlatform	professional-services-data-validator	validate column: error handling a very large timestamp '9999-12-31 23:59:59'	https://github.com/GoogleCloudPlatform/professional-services-data-validator/issues/1053	https://github.com/GoogleCloudPlatform/professional-services-data-validator/pull/1117	382	0.4228015149652218	4198.0	1	0	0
MagicStack	asyncpg	Cannot write sdispater/Pendulum objects as timestamptz	https://github.com/MagicStack/asyncpg/issues/71	https://github.com/sdispater/pendulum/pull/93	6701	0.3122634642066346	4142.0	1	0	0
alteryx	woodwork	Cannot set time index to numeric column with logical type `Datetime`	https://github.com/alteryx/woodwork/issues/275	https://github.com/alteryx/woodwork/pull/282	139	0.2216297176304525	4130.0	1	0	0
GridTools	gt4py	Interval ordering and stage merging do not respect data dependencies	https://github.com/GridTools/gt4py/issues/184	https://github.com/ai2cm/fv3core/pull/95	103	0.2097690812501558	4120.0	1	0	0
Pycord-Development	pycord	Task repeats a Hundred Billion Times when task's timezone is not UTC	https://github.com/Pycord-Development/pycord/issues/2187	https://github.com/Pycord-Development/pycord/pull/2196	2671	0.4367994297371469	4114.0	1	0	0
sibson	redbeat	OverflowError('date value out of range',) when CELERY_TIMEZONE has negative UTC offset	https://github.com/sibson/redbeat/issues/37	https://github.com/rheinwerk-verlag/redbeat/commit/6d2f89f7d1ea54fb32126f8394ad9862fd39cbc0	886	0.2943116282762883	4112.0	1	0	0
motioneye-project	motioneye	Timestamps	https://github.com/motioneye-project/motioneye/issues/1001	https://github.com/motioneye-project/motioneye/commit/8e703de6f7a374f61c0fba8b2d5e0d0fee0af2bd	3825	0.2133466933497685	3963.0	1	0	0
open-mmlab	mmrazor	Is it possible to change the teacher checkpoint at every epoch during the distillation process?	https://github.com/open-mmlab/mmrazor/issues/129	https://github.com/open-mmlab/mmrazor/commit/25796d54377ed17008058d57d44a6370bc9c987b	1397	0.2800960909330173	3929.0	1	0	0
rsheftel	pandas_market_calendars	open_at_time bug with offset -1 day	https://github.com/rsheftel/pandas_market_calendars/issues/164	https://github.com/rsheftel/pandas_market_calendars/pull/166	737	0.2467576973093285	3925.0	1	0	0
sissaschool	xmlschema	dateTime with microseconds and timezone offset problem	https://github.com/sissaschool/xmlschema/issues/85	https://github.com/sissaschool/xmlschema/commit/3c7e4d2577bf002ff92f1252c7ea64a9c88e98de	394	0.359320689372424	3909.0	1	0	0
GenericMappingTools	pygmt	pygmt.surface fails with recent GMT dev	https://github.com/GenericMappingTools/pygmt/issues/1184	https://github.com/GenericMappingTools/gmt/pull/5104	727	0.227356191621998	3888.0	1	0	0
MTrab	landroid_cloud	Last Update time TimeZone in 4.0.0b3	https://github.com/MTrab/landroid_cloud/issues/474	https://github.com/MTrab/landroid_cloud/pull/476	249	0.3089918837233001	3875.0	1	0	0
geopandas	pyogrio	ENH: support writing datetime columns in write_dataframe	https://github.com/geopandas/pyogrio/issues/58	https://github.com/geopandas/pyogrio/pull/120	250	0.2251269433057402	3849.0	1	0	0
