repoName,id,title,url_x,lockReason,timelineCount,labels,fixUrl,fixUrlCount,tf_idf,size,nameWithOwner,owner,name,url_y,description,stars,primaryLanguage,updatedAt,createdAt,issuesCount,forkCount,watchersCount,discussionsCount
seandstewart/typical,MDU6SXNzdWU1ODYzMDAwODI=,[Bug]: transmute truncate datetime,https://github.com/seandstewart/typical/issues/49,,6,['bug'],https://github.com/seandstewart/typical/commit/5a1e210bd2c8e00335e41dcce818de1701ae489f,3,0.8900959216281531,614.0,seandstewart/typical,seandstewart,typical,https://github.com/seandstewart/typical,"Typical: Fast, simple, & correct data-validation using Python 3 typing.",183,Python,2024-06-08T17:47:25Z,2019-03-15T01:24:36Z,99,9,6,0
PaddlePaddle/PaddleSpeech,MDU6SXNzdWU0OTEzNzA5NDg=,Timestamp,https://github.com/PaddlePaddle/PaddleSpeech/issues/360,,2,[],https://github.com/Jackwaterveg/DeepSpeech/commit/04708073c4c32ff3e4740a1e7e64756f7e73e1f4,1,0.8881960393251268,61.0,PaddlePaddle/PaddleSpeech,PaddlePaddle,PaddleSpeech,https://github.com/PaddlePaddle/PaddleSpeech,"Easy-to-use Speech Toolkit including Self-Supervised Learning model, SOTA/Streaming ASR with punctuation, Streaming TTS with text frontend, Speaker Verification System, End-to-End Speech Translation and Keyword Spotting. Won NAACL2022 Best Demo Award.",10392,Python,2024-06-13T14:23:19Z,2017-11-14T12:36:30Z,1879,1802,185,149
newsdev/elex,MDU6SXNzdWUxMTY2MTgxNjM=,timestamp cement logging messages,https://github.com/newsdev/elex/issues/62,,3,[],https://github.com/newsdev/elex/commit/410aa8a8041942e5c16a95e7ef35a20f3fcc84b0,3,0.8881960393251268,76.0,newsdev/elex,newsdev,elex,https://github.com/newsdev/elex,A wrapper for the AP v2 Elections API.,171,Python,2024-06-10T03:02:23Z,2015-10-18T20:54:34Z,237,53,97,0
exercism/python,MDU6SXNzdWUyOTY4NDg1Nzc=,leap: update tests to v1.3.0,https://github.com/exercism/python/issues/1184,,7,[],https://github.com/exercism/python/pull/1265,1,0.8880571643802432,145.0,exercism/python,exercism,python,https://github.com/exercism/python,Exercism exercises in Python.,1709,Python,2024-06-13T13:57:13Z,2014-02-28T03:48:58Z,1116,1230,119,0
wagtail/django-modelcluster,MDU6SXNzdWU0MDM1NDA2OQ==,Serialised datetimes are not timezone aware,https://github.com/wagtail/django-modelcluster/issues/10,,7,['bug'],https://github.com/wagtail/wagtail/pull/494,3,0.887854686265851,533.0,wagtail/django-modelcluster,wagtail,django-modelcluster,https://github.com/wagtail/django-modelcluster,"Django extension to allow working with 'clusters' of models as a single unit, independently of the database",473,Python,2024-06-06T02:39:40Z,2014-01-30T15:26:05Z,74,65,23,0
archlinux/archinstall,MDU6SXNzdWU4NTYwNTM3NzM=,Default timezone to UTC,https://github.com/archlinux/archinstall/issues/296,,4,[],https://github.com/archlinux/archinstall/pull/295,2,0.8875037317162113,180.0,archlinux/archinstall,archlinux,archinstall,https://github.com/archlinux/archinstall,"Arch Linux installer - guided, templates etc.",5750,Python,2024-06-13T13:30:12Z,2018-04-06T16:07:40Z,1197,502,61,60
seandstewart/typical,MDU6SXNzdWU2MjM5NTEwNjI=,transmute from datetime.datetime -> pendulum.Datetime not handling tzinfo right,https://github.com/seandstewart/typical/issues/91,,5,['bug'],https://github.com/seandstewart/typical/pull/92,2,0.8828307450687762,1005.0,seandstewart/typical,seandstewart,typical,https://github.com/seandstewart/typical,"Typical: Fast, simple, & correct data-validation using Python 3 typing.",183,Python,2024-06-08T17:47:25Z,2019-03-15T01:24:36Z,99,9,6,0
intelligent-machine-learning/dlrover,I_kwDOHjd9ds5yBBnl,The elapsed time of network check is not changed.,https://github.com/intelligent-machine-learning/dlrover/issues/735,,3,[],https://github.com/intelligent-machine-learning/dlrover/pull/736,3,0.8794166601432669,424.0,intelligent-machine-learning/dlrover,intelligent-machine-learning,dlrover,https://github.com/intelligent-machine-learning/dlrover,DLRover: An Automatic Distributed Deep Learning System,1021,Python,2024-06-13T07:10:16Z,2022-06-24T09:31:07Z,214,131,49,0
mosaicml/composer,I_kwDOGM4NyM5JPFow,"Model card should say 160 epochs, not 16 epochs",https://github.com/mosaicml/composer/issues/1016,,6,['bug'],https://github.com/mosaicml/composer/commit/6aab3f4ccbde6092433d9526675c3eeb75a45f9e,4,0.873793659750171,123.0,mosaicml/composer,mosaicml,composer,https://github.com/mosaicml/composer,Supercharge Your Model Training,5053,Python,2024-06-12T15:16:31Z,2021-10-12T02:38:28Z,526,404,51,0
mverleg/pyjson_tricks,I_kwDOArgWws5p0dG0,Ambiguous timezone info in datetime,https://github.com/mverleg/pyjson_tricks/issues/89,,6,[],https://github.com/mverleg/pyjson_tricks/commit/b3e0b9e682a81b6d6e327cd114a85e70d697441c,3,0.870816751547987,1400.0,mverleg/pyjson_tricks,mverleg,pyjson_tricks,https://github.com/mverleg/pyjson_tricks,"Extra features for Python's JSON: comments, order, numpy, pandas, datetimes, and many more! Simple but customizable.",154,Python,2024-01-04T16:01:54Z,2015-11-05T15:08:05Z,73,21,12,0
uber/orbit,MDU6SXNzdWU3MDUwMzc0MTM=,Allow Confidence Interval in MCMC Prediction,https://github.com/uber/orbit/issues/215,,4,['new idea / feature request'],https://github.com/uber/orbit/pull/216,2,0.8690433366077884,46.0,uber/orbit,uber,orbit,https://github.com/uber/orbit,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,1815,Python,2024-06-10T13:52:35Z,2020-01-07T18:20:37Z,402,134,34,21
skodaconnect/homeassistant-skodaconnect,I_kwDOEqZsWs5Blgao,"Config options not displaying ""poll interval""",https://github.com/skodaconnect/homeassistant-skodaconnect/issues/100,,4,['bug'],https://github.com/skodaconnect/homeassistant-skodaconnect/commit/3281fd3e4878d8b10dd963f8eb06e090be1067d7,1,0.8690433366077884,84.0,skodaconnect/homeassistant-skodaconnect,skodaconnect,homeassistant-skodaconnect,https://github.com/skodaconnect/homeassistant-skodaconnect,Skoda Connect - A home assistant plugin to add integration with your car,211,Python,2024-06-02T17:19:30Z,2020-11-14T20:29:17Z,245,28,22,0
carrotquest/django-clickhouse,MDU6SXNzdWU0MDYwNjgyNTE=,Tests for get_tz_offset and format_datetime fail if server timezone changes,https://github.com/carrotquest/django-clickhouse/issues/1,,3,['bug'],https://github.com/carrotquest/django-clickhouse/commit/a3e8d71bd86374f90ad063d14a9e56152c4e8afd,1,0.865200429418097,131.0,carrotquest/django-clickhouse,carrotquest,django-clickhouse,https://github.com/carrotquest/django-clickhouse,This project's goal is to build Yandex ClickHouse database into Django project.,104,Python,2024-06-11T11:01:33Z,2018-11-12T12:47:29Z,26,27,8,0
ibis-project/ibis,I_kwDOAgjsXs5lBPtT,bug: bigquery TIMESTAMP type can support timezone,https://github.com/ibis-project/ibis/issues/6143,,3,['bug'],https://github.com/ibis-project/ibis/pull/6144,2,0.8650333119180322,700.0,ibis-project/ibis,ibis-project,ibis,https://github.com/ibis-project/ibis,the portable Python dataframe library,4407,Python,2024-06-13T14:31:20Z,2015-04-17T20:43:46Z,2887,543,81,159
Azure/aztk,MDU6SXNzdWUyNjU5NTU4ODE=,Remove the warning about datetime,https://github.com/Azure/aztk/issues/174,,6,['bug'],https://github.com/Azure/aztk/pull/302,2,0.8600936747935686,223.0,Azure/aztk,Azure,aztk,https://github.com/Azure/aztk,"AZTK powered by Azure Batch: On-demand, Dockerized, Spark Jobs on Azure",151,Python,2024-03-01T11:36:07Z,2017-05-30T18:34:53Z,378,65,42,0
rss-translator/RSS-Translator,I_kwDOKLaz_s6ALvOC,[Bug]:  generate_atom_feed error : Datetime object has no timezone info,https://github.com/rss-translator/RSS-Translator/issues/23,,3,['bug'],https://github.com/rss-translator/RSS-Translator/commit/687aeb1afbfab1feeb57a63444664223d06a6015,1,0.8591797031161943,227.0,rss-translator/RSS-Translator,rss-translator,RSS-Translator,https://github.com/rss-translator/RSS-Translator,开源、简洁、可自部署的RSS翻译器 | Translate RSS feeds into your language!,317,Python,2024-06-12T09:55:26Z,2023-08-25T14:02:35Z,19,27,2,0
Yelp/elastalert,MDU6SXNzdWUzMTA5NDM1MDg=,"WARNING:root:Expected str timestamp, got datetime",https://github.com/Yelp/elastalert/issues/1629,,2,[],https://github.com/Yelp/elastalert/pull/1630,2,0.8588939568745255,714.0,Yelp/elastalert,Yelp,elastalert,https://github.com/Yelp/elastalert,Easy & Flexible Alerting With ElasticSearch,7971,Python,2024-06-13T08:45:59Z,2014-11-24T19:39:19Z,2361,1739,247,0
ibis-project/ibis,MDU6SXNzdWUyNzU5OTIyMDg=,"ENH: Support timestamp, date, and time arithmetic",https://github.com/ibis-project/ibis/issues/1228,,16,['feature'],https://github.com/ibis-project/ibis/pull/1243,2,0.8581796188277477,3227.0,ibis-project/ibis,ibis-project,ibis,https://github.com/ibis-project/ibis,the portable Python dataframe library,4407,Python,2024-06-13T14:31:20Z,2015-04-17T20:43:46Z,2887,543,81,159
vacanza/python-holidays,I_kwDOAWNJ885bFPtG,Use `timedelta` for days offset calculation,https://github.com/vacanza/python-holidays/issues/891,,7,['performance'],https://github.com/vacanza/python-holidays/pull/900,2,0.8571746672278707,1110.0,vacanza/python-holidays,vacanza,python-holidays,https://github.com/vacanza/python-holidays,Generate and work with holidays in Python,1375,Python,2024-06-12T23:21:36Z,2014-08-24T15:17:18Z,537,443,17,14
freach/udatetime,MDU6SXNzdWUxNzEwMTQwNzg=,Timestamp conversion does not handle daylight time,https://github.com/freach/udatetime/issues/10,,7,['bug'],https://github.com/SkyTruth/udatetime/commit/a72ff2e3fa8af3ed86364001058ae1b8a2602acd,4,0.8538663707709149,1669.0,freach/udatetime,freach,udatetime,https://github.com/freach/udatetime,Fast RFC3339 compliant Python date-time library,241,Python,2024-05-31T17:07:42Z,2016-07-29T09:18:10Z,28,27,7,0
thombashi/DateTimeRange,MDU6SXNzdWUxMzY5ODQyMTU=,Daylight Savings Time,https://github.com/thombashi/DateTimeRange/issues/8,,5,['bug'],https://github.com/thombashi/DateTimeRange/commit/35245525cfa109bc91443c312fac04c7e4f17c69,2,0.8531403741493732,671.0,thombashi/DateTimeRange,thombashi,DateTimeRange,https://github.com/thombashi/DateTimeRange,"DateTimeRange is a Python library to handle a time range. e.g. check whether a time is within the time range, get the intersection of time ranges, truncate a time range, iterate through a time range, and so forth.",101,Python,2024-05-31T16:03:31Z,2016-02-19T05:15:09Z,17,17,5,0
sdispater/pendulum,MDU6SXNzdWU1NTI1OTQzOTQ=,[bug] week_of_month is incorrect,https://github.com/sdispater/pendulum/issues/438,,4,[],https://github.com/sdispater/pendulum/commit/84497bb2cab964be0a470596e21eade6d64a7846,3,0.8510735923239854,574.0,sdispater/pendulum,sdispater,pendulum,https://github.com/sdispater/pendulum,Python datetimes made easy,6109,Python,2024-06-12T04:09:49Z,2016-06-27T23:37:53Z,528,373,68,14
ibis-project/ibis,MDU6SXNzdWU0MTg0NDI4MzY=,`ibis.timestamp` should accept a timezone argument,https://github.com/ibis-project/ibis/issues/1712,,2,[],https://github.com/ibis-project/ibis/pull/1722,2,0.8496797851043204,142.0,ibis-project/ibis,ibis-project,ibis,https://github.com/ibis-project/ibis,the portable Python dataframe library,4407,Python,2024-06-13T14:31:20Z,2015-04-17T20:43:46Z,2887,543,81,159
mblayman/homeschool,MDU6SXNzdWU1NjU5ODYxMDU=,Localize date math to user's timezone,https://github.com/mblayman/homeschool/issues/52,,2,[],https://github.com/mblayman/homeschool/commit/5f65238f19ec558af56dc82150bf6e190ba99855,2,0.8496797851043204,39.0,mblayman/homeschool,mblayman,homeschool,https://github.com/mblayman/homeschool,An app for homeschool planning,223,Python,2024-06-10T17:39:40Z,2019-11-05T03:10:35Z,402,59,15,0
frappe/press,I_kwDODYS1A85i9mPM,Show correct timezone in site logs page,https://github.com/frappe/press/issues/776,,4,['ui'],https://github.com/frappe/press/pull/852,2,0.8496797851043204,41.0,frappe/press,frappe,press,https://github.com/frappe/press,Full service cloud hosting for the Frappe stack - powers Frappe Cloud,227,Python,2024-06-13T13:30:03Z,2019-12-09T06:29:43Z,759,161,19,0
randovania/randovania,MDU6SXNzdWU3MDc5ODk4NjQ=,Multiworld: Weird timezone issues with team history,https://github.com/randovania/randovania/issues/985,,7,['bug'],https://github.com/randovania/randovania/commit/24bc51c44a8edcbb9e1d1b12d3ad1836d94219f6,5,0.8496797851043204,53.0,randovania/randovania,randovania,randovania,https://github.com/randovania/randovania,A randomizer platform for a multitude of games.,180,Python,2024-06-13T14:45:19Z,2017-09-07T16:18:51Z,895,111,9,0
trehn/termdown,MDU6SXNzdWU0NzUzMzk4NQ==,print time elapsed after exiting stopwatch mode,https://github.com/trehn/termdown/issues/5,,2,['feature'],https://github.com/trehn/termdown/commit/398bc9576d94b4bdf69bcd1870a0839d55f6da0c,1,0.8480089222810074,49.0,trehn/termdown,trehn,termdown,https://github.com/trehn/termdown,Countdown timer and stopwatch in your terminal,1316,Python,2024-06-12T22:36:46Z,2014-05-27T07:12:40Z,62,112,16,0
python/typeshed,MDU6SXNzdWUzNDA3MjM3ODM=,datetime.date.fromisoformat template missing,https://github.com/python/typeshed/issues/2328,,3,[],https://github.com/python/typeshed/pull/2426,2,0.845644904686268,367.0,python/typeshed,python,typeshed,https://github.com/python/typeshed,"Collection of library stubs for Python, with static types",4139,Python,2024-06-13T06:35:18Z,2015-03-05T04:51:28Z,2486,1673,76,0
bookwyrm-social/bookwyrm,MDU6SXNzdWU1ODk2ODEwODg=,Datetime/timezone warnings,https://github.com/bookwyrm-social/bookwyrm/issues/114,,2,[],https://github.com/bookwyrm-social/bookwyrm/commit/9aada80c055856919d3cda6effc9b4b2488f89b8,1,0.845644904686268,260.0,bookwyrm-social/bookwyrm,bookwyrm-social,bookwyrm,https://github.com/bookwyrm-social/bookwyrm,"Social reading and reviewing, decentralized with ActivityPub",2160,Python,2024-06-13T07:02:15Z,2020-01-27T03:51:54Z,1285,253,32,73
gjcarneiro/yacron,MDU6SXNzdWU0NTU4MTYyMDM=,Support timezone schedule,https://github.com/gjcarneiro/yacron/issues/26,,4,[],https://github.com/gjcarneiro/yacron/commit/7d16c486e4d2c5d4174bf8f59494184fd1d9397b,2,0.8422728131211865,407.0,gjcarneiro/yacron,gjcarneiro,yacron,https://github.com/gjcarneiro/yacron,A modern Cron replacement that is Docker-friendly,447,Python,2024-06-07T14:56:37Z,2017-07-17T18:04:02Z,60,38,11,0
elastic/elasticsearch-dsl-py,MDU6SXNzdWU4NzQwNjUwNzQ=,Add 'year' to date intervals for DateHistogramFacet,https://github.com/elastic/elasticsearch-dsl-py/issues/1501,,3,[],https://github.com/elastic/elasticsearch-dsl-py/pull/1502,2,0.8413374538512386,133.0,elastic/elasticsearch-dsl-py,elastic,elasticsearch-dsl-py,https://github.com/elastic/elasticsearch-dsl-py,High level Python client for Elasticsearch,3790,Python,2024-06-13T09:21:22Z,2014-03-05T16:19:39Z,1305,800,427,0
quodlibet/quodlibet,MDU6SXNzdWUxMTA2NjA0MzM=,openSUSE Leap 42.1 repo,https://github.com/quodlibet/quodlibet/issues/1698,,2,[],https://github.com/quodlibet/quodlibet/commit/88a3f7d02c424d91b0129386701364239913d058,1,0.8413173136233882,162.0,quodlibet/quodlibet,quodlibet,quodlibet,https://github.com/quodlibet/quodlibet,"Music player and music library manager for Linux, Windows, and macOS",1391,Python,2024-06-13T11:47:32Z,2015-03-14T21:16:31Z,3521,219,49,69
bytewax/bytewax,I_kwDOGyi_GM5d7HVh,[DOCUMENTATION] Specify dt_getter needs to return utc datetime,https://github.com/bytewax/bytewax/issues/201,,6,"['type:documentation', 'good first issue']",https://github.com/bytewax/bytewax/pull/209,2,0.8392008130905166,285.0,bytewax/bytewax,bytewax,bytewax,https://github.com/bytewax/bytewax,Python Stream Processing,1295,Python,2024-06-13T11:13:25Z,2022-02-04T18:29:36Z,87,58,15,6
TheAlgorithms/Python,I_kwDOA8iScc5Bb8a9,Update license year to 2022,https://github.com/TheAlgorithms/Python/issues/5916,,9,[],https://github.com/anirudhlakhotia/Python/commit/22a5b05d65557c8cc2c57e1d8101bae19fe4dc2d,4,0.352201516016145,279.0,TheAlgorithms/Python,TheAlgorithms,Python,https://github.com/TheAlgorithms/Python,All Algorithms implemented in Python,181311,Python,2024-06-13T15:40:44Z,2016-07-16T09:44:01Z,1449,43881,5926,58
python/cpython,MDU6SXNzdWUxMTk5MDYxODcz,Possible bug in datetime utc,https://github.com/python/cpython/issues/88829,,31,"['type-bug', 'stdlib', '3.9']",https://github.com/SmartManoj/cpython/commit/dc3cdc1a80aa193fc0c08677882c3ede4b9aaf03,2,0.6538513498544066,5597.0,python/cpython,python,cpython,https://github.com/python/cpython,The Python programming language,60455,Python,2024-06-13T15:42:25Z,2017-02-10T19:23:51Z,67967,29227,1515,0
python/cpython,I_kwDOBN0Z8c5kX5c3,Deprecate `utcnow` and `utcfromtimestamp`,https://github.com/python/cpython/issues/103857,,66,['type-feature'],https://github.com/python/cpython/pull/103858,34,0.3657843197735562,3387.0,python/cpython,python,cpython,https://github.com/python/cpython,The Python programming language,60455,Python,2024-06-13T15:42:25Z,2017-02-10T19:23:51Z,67967,29227,1515,0
python/cpython,I_kwDOBN0Z8c5Ia1ma,Add `datetime.UTC` alias for `datetime.timezone.utc`,https://github.com/python/cpython/issues/91928,,22,['type-feature'],https://github.com/python/cpython/pull/91973,10,0.3420202228401935,1514.0,python/cpython,python,cpython,https://github.com/python/cpython,The Python programming language,60455,Python,2024-06-13T15:42:25Z,2017-02-10T19:23:51Z,67967,29227,1515,0
python/cpython,I_kwDOBN0Z8c6M4cWP,``test_datetime`` fails with a ``--forever`` argument,https://github.com/python/cpython/issues/120782,,17,"['type-bug', 'tests']",https://github.com/python/cpython/pull/120829,6,0.4515686951644119,4191.0,python/cpython,python,cpython,https://github.com/python/cpython,The Python programming language,60455,Python,2024-06-13T15:42:25Z,2017-02-10T19:23:51Z,67967,29227,1515,0
python/cpython,I_kwDOBN0Z8c5aKP_S,Add `strptime`/`strftime` format code examples,https://github.com/python/cpython/issues/100574,,15,"['type-feature', 'docs', '3.11', '3.12']",https://github.com/python/cpython/pull/100575,6,0.5185091792108565,1345.0,python/cpython,python,cpython,https://github.com/python/cpython,The Python programming language,60455,Python,2024-06-13T15:42:25Z,2017-02-10T19:23:51Z,67967,29227,1515,0
python/cpython,I_kwDOBN0Z8c5H3f3N,Error condition in _datetimemodule.c is unchecked with `datetime.fromtimestamp` on local times > Y10k,https://github.com/python/cpython/issues/91581,,18,[],https://github.com/python/cpython/pull/91582,14,0.3650716359081767,1443.0,python/cpython,python,cpython,https://github.com/python/cpython,The Python programming language,60455,Python,2024-06-13T15:42:25Z,2017-02-10T19:23:51Z,67967,29227,1515,0
python/cpython,MDU6SXNzdWUxMTk4ODcyMDI4,datetime.datetime.utcnow should return a UTC timestamp,https://github.com/python/cpython/issues/56965,,31,"['type-feature', 'stdlib', '3.9']",https://github.com/pyrogram/pyrogram/pull/966,2,0.3841744208957814,8844.0,python/cpython,python,cpython,https://github.com/python/cpython,The Python programming language,60455,Python,2024-06-13T15:42:25Z,2017-02-10T19:23:51Z,67967,29227,1515,0
